,Unnamed: 0,Diameter (km),Long,Lat,tag
5521,5521,17.3814172508,146.66084247,27.4553587765,standard
5522,5522,8.37326347487,144.65822919,26.8393115326,standard
5523,5523,16.0410057407,146.34822148,26.8245999566,standard
5524,5524,14.2297415465,143.670714653,27.4020293136,standard
5525,5525,12.9164246157,141.197330942,29.4046425931,standard
5526,5526,8.64433425264,142.216107578,27.2493967129,?
5527,5527,5.3552765298,140.81299102,28.0897954904,standard
5528,5528,10.8193964045,139.957880666,28.4557459428,standard
5529,5529,6.14972447322,139.397001832,29.3549910242,standard
5530,5530,9.66452871679,139.130354518,27.2273293489,standard
5531,5531,6.71277127543,139.213107133,28.2736901901,?
5532,5532,9.98831226381,136.829831825,29.1288005436,standard
5533,5533,6.74925477888,136.500660312,28.7371048333,standard
5534,5534,6.01685893435,137.155325443,26.8577010025,standard
5535,5535,6.51156299964,136.546633987,27.5822461193,?
5536,5536,5.60209127201,134.924682736,28.1596754763,standard
5537,5537,15.1469623022,134.922843789,27.5693734903,standard
5538,5538,5.22047682064,134.6102228,28.4870080417,standard
5539,5539,5.48983595176,134.553215443,29.1766131655,standard
5540,5540,6.63114108066,133.990497662,29.0276584588,?
5541,5541,7.52804051448,133.657648255,29.0166247768,?
5542,5542,14.173371717,133.337671478,28.8088237661,standard
5543,5543,12.8869644026,133.076541004,28.1100239074,standard
5544,5544,15.3473147953,133.736722976,27.1151535821,standard
5545,5545,10.8910391435,132.471527442,27.3137598578,standard
5546,5546,6.00489438186,131.029792997,28.6709027414,standard
5547,5547,13.3702831522,131.349769774,28.3637985929,standard
5548,5548,8.45760863517,131.739626537,27.0894083241,standard
5549,5549,5.87393060425,131.062894043,27.1206704231,standard
5550,5550,8.48451083406,130.327315244,27.9500355186,standard
5551,5551,5.05714441109,128.324701964,28.8529584941,standard
5552,5552,12.5086493975,127.945878883,28.4428733138,standard
5553,5553,5.24260275193,128.766049244,27.73487872,standard
5554,5554,5.15653590748,129.266242827,28.8051458722,standard
5555,5555,14.0924318196,129.470365943,27.9996870876,?
5556,5556,15.968416694,129.608286968,27.5565008613,?
5557,5557,9.48028082683,129.170617583,27.0434346492,standard
5558,5558,13.2090736034,128.126095689,27.172160939,standard
5559,5559,12.5507830668,128.308151441,28.2810459781,?
5560,5560,9.11782599286,127.668197887,27.0986030591,standard
5561,5561,6.78964898799,127.462235823,27.2199735609,standard
5562,5562,8.77219845514,126.627353886,27.2365240839,standard
5563,5563,9.89497415849,126.803892798,27.6355755822,standard
5564,5564,10.0903711258,126.987787498,27.77165766,?
5565,5565,14.0698462114,127.581767378,28.5826332855,?
5566,5566,14.580945764,126.592413893,28.6635469534,standard
5567,5567,11.5866439292,127.478786346,26.7344915538,standard
5568,5568,11.1417126335,123.613319759,29.2538489394,standard
5569,5569,10.1789962788,125.448588861,29.2612047274,standard
5570,5570,7.66554802724,125.748337222,29.1931636885,standard
5571,5571,9.12796498295,125.948782445,27.9757807766,standard
5572,5572,11.9343186537,124.299246988,27.0894083241,standard
5573,5573,9.06450193593,124.701976381,28.2387501971,standard
5574,5574,7.61372859943,124.306602776,27.4424861475,?
5575,5575,9.54774740764,125.413648868,27.6631597871,?
5576,5576,5.11481953584,123.28782614,28.4152891088,standard
5577,5577,11.7767212826,122.991755674,28.317824918,standard
5578,5578,12.5633591118,122.596382069,28.8419248121,standard
5579,5579,8.20137916539,122.741658882,27.8875113208,?
5580,5580,18.1823221122,123.254725094,26.4016421473,standard
5581,5581,12.9547351167,124.689103752,25.6697412426,standard
5582,5582,5.21945588993,124.014210204,25.8278906843,standard
5583,5583,11.2171850392,124.312119617,25.0555329457,standard
5584,5584,5.33010208331,123.935135483,24.5535004155,standard
5585,5585,10.0146750695,125.249982586,25.5851496808,standard
5586,5586,8.49494710538,125.560764628,26.1699348257,standard
5587,5587,5.72463455038,124.97781843,25.8922538292,standard
5588,5588,16.2037200207,125.113900508,24.288692048,standard
5589,5589,8.73995339671,125.972688756,24.5479835745,standard
5590,5590,7.16353867916,126.426908664,26.1589011438,standard
5591,5591,5.75445452814,125.610416197,25.9419053981,standard
5592,5592,9.65984162064,126.300021321,25.6770970306,?
5593,5593,9.56772975353,126.653099144,25.6660633486,?
5594,5594,5.67058349676,126.660454932,24.7760130021,standard
5595,5595,12.9302956912,127.331670586,26.0559201119,standard
5596,5596,8.84961840084,127.388677943,25.7046812355,standard
5597,5597,16.2613819909,128.83592923,26.7933378576,?
5598,5598,7.98772491615,127.907260996,26.3483126844,?
5599,5599,10.8532291017,127.916455731,24.9782971718,standard
5600,5600,14.10596573,128.738465039,24.7557845852,standard
5601,5601,13.2934265631,129.247853357,25.0132371647,?
5602,5602,11.7709706582,128.140807265,26.2177474477,?
5603,5603,6.55139698888,129.836316396,26.2251032356,standard
5604,5604,15.9398659269,130.439491011,27.3909956316,standard
5605,5605,12.6479890289,131.294601364,26.4991063382,standard
5606,5606,11.7973453211,130.051473194,24.9212898149,standard
5607,5607,18.9590741628,130.014694254,25.2247160694,standard
5608,5608,13.5713605045,129.948492163,25.421483398,?
5609,5609,5.43151450573,130.851415138,25.0316266347,standard
5610,5610,5.73611670505,131.67168485,25.971109787,standard
5611,5611,5.89985551241,131.031788135,26.5264918413,?
5612,5612,11.9491399677,132.613419637,26.0038807778,standard
5613,5613,6.8521335313,131.939027143,25.826227512,standard
5614,5614,7.61292494287,132.973900536,24.6775180457,standard
5615,5615,7.6492822675,136.680472072,26.569611566,standard
5616,5616,6.88495030222,135.112638881,24.6861419907,standard
5617,5617,6.19099962524,134.165729727,24.3739551837,standard
5618,5618,8.55620699198,134.60382613,24.2652934775,?
5619,5619,8.46672423749,137.870576474,26.6679245384,standard
5620,5620,7.16844508377,138.024082694,25.2173769991,standard
5621,5621,6.18931195843,137.84297985,24.8603456785,standard
5622,5622,17.6226150399,140.857911002,25.7813829983,standard
5623,5623,12.7301280754,141.073509625,25.1690829074,standard
5624,5624,8.60676086043,141.368448542,24.8292994767,standard
5625,5625,9.4332545481,140.876883681,24.6533709999,standard
5626,5626,6.47223371911,139.064130454,25.5519860628,?
5627,5627,10.8886989876,142.960428779,26.7093194741,standard
5628,5628,5.37102858828,142.341229532,26.2988196948,standard
5629,5629,7.40629805746,142.781050724,26.3816095663,standard
5630,5630,7.88177181715,142.553378578,25.4484987235,standard
5631,5631,6.28143638105,142.313632908,24.9517594949,?
5632,5632,17.523500239,146.170261086,25.7641351084,standard
5633,5633,13.2512642623,146.410006756,25.1811564303,?
5634,5634,7.03776841136,147.701873708,26.3246915297,standard
5635,5635,6.64435394398,149.906154035,26.2384520802,standard
5636,5636,5.93344162202,150.263185356,24.6637197338,standard
5637,5637,12.8919181762,149.569820182,24.2342472757,standard
5638,5638,6.23821807045,150.17004675,23.5270837904,standard
5639,5639,8.83979361817,150.640914144,23.5219094235,?
5640,5640,9.85849777591,151.089359281,22.8923614427,standard
5641,5641,13.372736839,150.754750218,22.6163952045,standard
5642,5642,11.7011805721,150.997945465,22.1248303428,?
5643,5643,6.97885328527,150.413241998,22.1455278107,standard
5644,5644,6.37126772718,150.635739777,21.9678745449,standard
5645,5645,7.75537507882,148.904051633,22.99929836,standard
5646,5646,5.23640713586,149.042034752,22.8716639748,standard
5647,5647,12.2267070682,147.684625818,21.9247548202,standard
5648,5648,6.58107612185,147.141317287,22.5629267459,standard
5649,5649,11.5204133789,146.603183122,21.9178556642,standard
5650,5650,8.66322349795,146.373786187,23.1286575341,standard
5651,5651,6.99293503686,145.730439894,23.742682414,standard
5652,5652,6.36371972174,145.961561619,23.8461697533,standard
5653,5653,6.15606736368,146.108168683,23.7789029827,standard
5654,5654,6.90801176704,146.054700224,23.5391573133,standard
5655,5655,13.4110735815,145.406179564,22.6681388742,?
5656,5656,6.13755865776,145.061221767,23.8271970744,standard
5657,5657,7.35493918289,144.805952996,24.1048881015,standard
5658,5658,16.8287868404,145.178507418,24.2118250188,?
5659,5659,6.3955075501,147.998537414,22.3249058655,?
5660,5660,11.3280415361,144.586904795,23.7185353681,standard
5661,5661,6.74416232338,141.420192212,24.1048881015,standard
5662,5662,6.16470777398,142.613746192,23.3770271484,standard
5663,5663,7.60411248967,143.215697549,22.5025591313,?
5664,5664,6.59216408042,141.785847478,23.5201846345,?
5665,5665,19.3533028099,142.520607587,22.4145948929,standard
5666,5666,14.7696815831,140.957948763,22.252464728,standard
5667,5667,6.8587523778,141.051087369,23.9824280834,?
5668,5668,6.4643764051,138.962367904,23.5736530931,standard
5669,5669,10.7581809129,139.897203535,23.0527668186,standard
5670,5670,15.9255666608,139.388390784,22.6871115531,standard
5671,5671,17.414130501,138.743319702,23.1769516258,?
5672,5672,5.85380368644,138.258653996,23.2148969835,standard
5673,5673,5.3089546443,138.876128454,23.8306466524,standard
5674,5674,12.8514171326,139.660907444,21.9178556642,?
5675,5675,17.7562991559,137.660152217,23.6150480288,standard
5676,5676,5.77558373071,137.325543154,23.1286575341,standard
5677,5677,8.65549580918,134.572779928,24.0031255512,?
5678,5678,17.1071041586,133.496511599,23.290787699,?
5679,5679,11.5238343972,133.080837453,22.8975358097,standard
5680,5680,7.05486370361,132.082184629,22.9234076445,standard
5681,5681,5.16153881939,133.449942297,22.8302690391,?
5682,5682,5.87581187264,133.210196627,23.2787141761,?
5683,5683,9.99593985773,131.992495601,22.1713996455,?
5684,5684,9.42158997345,130.919676851,23.2166217725,standard
5685,5685,5.31514629871,129.898601769,23.7651046708,standard
5686,5686,5.39287494392,130.274605769,22.697460287,standard
5687,5687,12.267303484,128.829232597,23.3528801026,standard
5688,5688,10.9411168479,129.087950945,22.8216450942,standard
5689,5689,15.2080285829,129.117272358,22.1334542878,standard
5690,5690,11.1584969283,129.783040907,21.9885720127,standard
5691,5691,5.16038559866,127.357987589,23.6012497169,standard
5692,5692,9.12759833968,127.923718378,23.3649536255,standard
5693,5693,12.147304488,128.170363203,22.3404289664,?
5694,5694,7.67392926551,128.898224156,24.4308732204,?
5695,5695,11.2876294504,129.105198835,24.6826924127,?
5696,5696,10.7206224928,127.9202688,22.4973847643,?
5697,5697,8.0029717149,125.584904509,23.8168483405,standard
5698,5698,10.0137274467,126.123038674,23.587451405,standard
5699,5699,10.1997900057,126.926790342,23.0303445617,standard
5700,5700,9.11134028664,126.894019352,22.0299669485,standard
5701,5701,5.57232295019,125.916063995,22.9130589105,standard
5702,5702,17.5479617923,125.017448932,22.5387797001,standard
5703,5703,9.1157508397,125.277892069,23.8030500286,?
5704,5704,7.41532212366,123.377174604,23.8047748176,?
5705,5705,7.01973529528,123.480661943,22.5025591313,standard
5706,5706,5.92655332328,123.425468696,22.3111075536,?
5707,5707,12.3728949642,123.568626182,21.4400891144,standard
5708,5708,5.04446377874,124.863942712,21.4418139034,standard
5709,5709,6.6407319876,125.560757463,20.9761208765,standard
5710,5710,12.1951332992,126.150635298,21.2900324724,?
5711,5711,10.3825108803,123.028767228,20.6967050604,standard
5712,5712,10.0759433739,124.90188807,20.0292117219,standard
5713,5713,8.08601799568,124.080888511,19.558344328,standard
5714,5714,17.4894694526,122.802819871,19.2358087872,?
5715,5715,5.03962353296,123.285760788,20.0740562356,standard
5716,5716,5.28787989443,124.656968034,21.0295893352,standard
5717,5717,14.2748921139,125.475430583,19.4427305734,standard
5718,5718,11.9521541557,125.584459126,20.0962061981,standard
5719,5719,6.39304950075,125.793603977,20.0016150981,standard
5720,5720,17.7411144652,126.17995671,19.6100879977,standard
5721,5721,6.55137692359,126.671521572,21.4935575731,standard
5722,5722,5.90584258414,126.818128636,20.3914174095,?
5723,5723,5.21186030928,127.145838544,20.5087030607,standard
5724,5724,15.9213460104,127.382134635,21.1072048396,standard
5725,5725,14.7038804282,127.963388524,21.0226901792,standard
5726,5726,8.48869194916,128.548091991,21.6677612609,standard
5727,5727,5.06809743109,128.920646413,21.6418894261,standard
5728,5728,6.21006826668,128.337667735,20.8553856473,standard
5729,5729,8.65106797287,128.065151075,19.570417851,?
5730,5730,5.44602539353,127.583934947,19.270304567,standard
5731,5731,12.1188039029,127.357987589,19.1495693378,?
5732,5732,7.81728678236,126.916441608,19.9257243826,?
5733,5733,5.25650211251,128.263501808,21.502181518,standard
5734,5734,11.0737792343,126.728439609,19.3030755577,standard
5735,5735,11.2724997294,127.013029792,18.9977879068,standard
5736,5736,10.5723773973,130.172843219,21.4021437567,standard
5737,5737,8.87793228339,129.303549568,19.1788907506,?
5738,5738,6.75062764135,129.469129311,19.2979011908,?
5739,5739,8.88924396989,130.823088667,19.9446970615,standard
5740,5740,16.247949493,131.214615768,20.4259131892,standard
5741,5741,8.60466085792,131.212890979,21.4469882704,?
5742,5742,11.0530430141,131.507829896,20.2896548591,?
5743,5743,9.71426007293,133.558604003,21.348675298,?
5744,5744,5.06845709582,132.818669527,20.7277512622,standard
5745,5745,5.66855159551,133.039442517,19.7032266031,standard
5746,5746,8.55609773921,133.139480279,19.6100879977,standard
5747,5747,11.3965560625,132.47198694,18.8856766226,standard
5748,5748,5.02401273965,134.619349231,20.3551968407,standard
5749,5749,6.20978143982,134.933260827,19.9239995936,standard
5750,5750,13.3171892393,134.898765047,19.6549325114,?
5751,5751,6.09382765442,136.237201302,18.8684287327,standard
5752,5752,5.77091558562,137.889549153,19.1340462369,standard
5753,5753,5.57563599737,137.591160658,18.9011997234,standard
5754,5754,5.11737743393,137.932668878,19.8463840891,standard
5755,5755,6.1624070858,137.45145275,20.1723692079,?
5756,5756,5.06481585477,137.922320144,19.4358843099,standard
5757,5757,7.08665892285,139.986892563,21.4711353162,standard
5758,5758,9.42932338774,140.764772397,19.2030377964,standard
5759,5759,5.33075595256,140.623339699,21.2382888028,standard
5760,5760,14.4634026721,141.223566267,20.6501357577,standard
5761,5761,8.73127569122,141.539202652,20.4259131892,standard
5762,5762,7.30937762243,142.273962761,19.9602201623,standard
5763,5763,6.37928958628,142.358477422,19.7359975939,standard
5764,5764,16.4022465338,142.644792394,19.4703800896,standard
5765,5765,7.81452575344,141.615093368,19.0374580535,standard
5766,5766,6.29489095598,142.080786395,18.961567338,standard
5767,5767,7.06429776256,143.415773072,20.5707954643,standard
5768,5768,9.7280564689,144.007375695,21.3848958668,?
5769,5769,5.89704688826,143.833172007,20.8364129685,?
5770,5770,6.01483581846,143.940108924,18.9305211363,standard
5771,5771,8.93854393917,144.022898796,20.4466106571,standard
5772,5772,14.4704091134,144.928413015,20.7174025283,standard
5773,5773,9.0031264579,145.799431454,20.0775058136,standard
5774,5774,8.6925521002,146.14611404,21.3003812064,standard
5775,5775,5.31786821163,146.075397692,20.7346504182,standard
5776,5776,6.60082708824,145.344087161,19.4772792456,standard
5777,5777,12.4077008176,145.054322611,19.3048003467,?
5778,5778,5.302335523,145.466547179,19.7463463278,?
5779,5779,5.96970521389,147.01713248,19.2289096313,?
5780,5780,6.7408909848,147.348291965,21.0140662343,standard
5781,5781,8.64778222851,145.614879032,19.1254222919,?
5782,5782,5.85460314724,148.600488771,20.7656966199,standard
5783,5783,8.13490919687,148.68672822,20.4776568589,standard
5784,5784,6.44452798011,149.950998549,21.1951690781,standard
5785,5785,9.67027237124,150.69955697,21.1899947111,standard
5786,5786,10.3723451353,150.252836622,21.500456729,?
5787,5787,7.56095645889,149.963072072,20.5294005285,standard
5788,5788,6.36981810363,150.113128714,19.5324724932,standard
5789,5789,6.73903140773,150.309754659,19.5393716492,standard
5790,5790,10.2290705038,151.19457141,19.5083254474,standard
5791,5791,6.01680927457,150.946201795,20.3776190975,?
5792,5792,15.659720853,150.019990108,19.0133110077,standard
5793,5793,16.6844141395,149.383542972,19.2237352643,standard
5794,5794,7.00285919087,149.221412807,18.4355066966,standard
5795,5795,11.8591222955,148.264154918,17.773187725,standard
5796,5796,6.58700484243,145.521740427,17.9870615596,standard
5797,5797,9.06506143472,145.821853711,18.5562419258,?
5798,5798,11.0793641982,142.58269999,18.7045737788,standard
5799,5799,8.46678417375,143.310560943,17.5972592482,standard
5800,5800,10.9145946069,143.850419897,17.5955344592,?
5801,5801,11.2822910396,141.834141569,17.4972214869,standard
5802,5802,11.8065147744,143.962531181,17.4299547163,?
5803,5803,10.6351659017,141.647864359,17.7473158902,standard
5804,5804,9.22067057886,140.96312313,17.9353178899,standard
5805,5805,5.18555263794,142.168750633,17.3350913219,standard
5806,5806,12.5177360224,140.337024727,18.6321326412,standard
5807,5807,9.65399490821,140.352547828,18.2854500546,standard
5808,5808,11.3302542077,140.338749516,17.9887863486,standard
5809,5809,6.48675839487,138.563941647,18.4855255772,standard
5810,5810,5.5930466385,137.591160658,18.3440928802,standard
5811,5811,6.5238392969,136.621829246,17.6076079821,standard
5812,5812,15.1453805656,133.832845452,17.2954211752,standard
5813,5813,7.13160283761,133.681064021,18.4044604948,standard
5814,5814,6.07829608253,132.518556243,17.9525657798,standard
5815,5815,7.14795130821,132.297783252,17.8232066057,standard
5816,5816,6.27266571032,134.669368111,17.5196437437,?
5817,5817,10.6205738437,134.529660203,17.2747237073,?
5818,5818,6.78839982256,130.08487898,18.4010109168,standard
5819,5819,6.956248764,129.35184366,18.7511430815,?
5820,5820,8.90649695711,128.166913625,18.9287963473,?
5821,5821,5.45366949855,128.454953386,18.5683154487,standard
5822,5822,5.82665254442,128.51704579,17.8007843488,standard
5823,5823,8.22958289948,127.959938946,17.8508032295,?
5824,5824,6.15275397929,128.130693056,18.671802788,standard
5825,5825,12.0236852118,127.045800783,18.6200591183,standard
5826,5826,8.78734785788,127.556338323,17.9922359265,standard
5827,5827,14.1454138264,127.073397406,17.5731122024,standard
5828,5828,10.2933856479,128.467026909,17.3143938541,standard
5829,5829,12.0114006646,126.124763463,18.8856766226,?
5830,5830,9.92079084967,124.11710908,18.7494182925,standard
5831,5831,8.45737460367,124.898438492,17.9870615596,standard
5832,5832,11.2519141049,123.509983356,18.2043849721,?
5833,5833,17.4250505456,123.780775227,17.8663263304,standard
5834,5834,5.58184762725,123.342678824,17.6058831931,standard
5835,5835,10.3182997567,125.421049555,17.6972970095,?
5836,5836,8.33709414887,124.632820988,17.8249313947,?
5837,5837,6.32617806434,124.068814988,18.37858866,?
5838,5838,14.3662714842,122.606193926,17.7093705324,?
5839,5839,15.7815106726,108.867037196,52.2115047838,?
5840,5840,10.7090256552,107.213334802,50.3256480154,?
5841,5841,19.6163901369,119.587480984,48.2648804168,?
5842,5842,5.68194683585,120.544720254,53.890648753,standard
5843,5843,5.10270777938,115.942975324,58.6863856953,standard
5844,5844,5.50776899856,109.150047898,43.2915449081,standard
5845,5845,16.7680859409,120.660158322,40.6738847437,standard
5846,5846,7.9517624028,113.388616396,34.104815537,?
5847,5847,5.96735479802,110.937081537,36.1861282878,?
5848,5848,7.30877511837,108.858142005,34.4679179895,?
5849,5849,5.10909589884,99.3603340178,31.6445587723,standard
5850,5850,5.32461438549,106.369404317,32.1336588604,standard
5851,5851,7.39305852283,107.572713321,31.265966654,?
5852,5852,5.68169161702,110.703772462,30.0810756457,standard
5853,5853,13.7809623997,109.784919158,30.10972586,?
5854,5854,9.01338108697,108.767836548,29.1172005767,?
5855,5855,5.19056023812,120.815251688,26.4199875388,standard
5856,5856,7.07196874652,115.312364086,26.8681587493,?
5857,5857,5.46521789231,111.657415311,29.1806403371,?
5858,5858,5.14764714919,101.292177043,23.8946757871,?
5859,5859,5.34723621322,99.3194051401,23.389204148,standard
5860,5860,6.02755023496,103.56168331,23.0106120297,?
5861,5861,11.3927996644,115.058605045,22.951265157,?
5862,5862,6.08843017069,107.4458338,22.5051403905,?
5863,5863,9.53015111151,120.38180503,11.4587143424,?
5864,5864,8.77096274663,115.520002949,9.49549562712,standard
5865,5865,9.28024602115,116.172664104,9.85323770412,?
5866,5866,5.7846392224,105.813849621,8.96324521986,standard
5867,5867,6.54925974376,109.22199731,5.11708162121,standard
5868,5868,7.92106886029,108.913117566,5.60570494591,?
5869,5869,15.1417747326,115.900431109,4.44696963306,?
5870,5870,15.5841436586,120.74129219,1.97942184337,?
5871,5871,8.46032609321,106.022387075,-0.36291621938,standard
5872,5872,8.29198118205,109.715419614,0.63178126303,?
5873,5873,11.5178437978,116.977147507,-1.6150134889,?
5874,5874,9.43663173906,102.734675965,-4.649446759,?
5875,5875,6.85379484552,106.272179668,-5.68419813921,?
5876,5876,9.159159938,110.632016276,-10.4835937685,?
5877,5877,5.89935886016,105.670677849,-16.9739245802,?
5878,5878,8.62557212035,117.24853628,-17.7878448731,?
5879,5879,14.585411341,112.762510479,-19.5902471756,?
5880,5880,7.89508917254,102.58745524,-20.2106773731,standard
5881,5881,5.37949335777,100.428881597,-21.5942944533,standard
5882,5882,5.08682922668,101.250601482,-20.7437085301,standard
5883,5883,5.53592457408,114.407741656,-20.5839831192,?
5884,5884,5.52745704252,118.704932531,-22.1369759699,standard
5885,5885,5.41480006103,120.987273944,-21.322953695,standard
5886,5886,6.47699238895,119.87112047,-23.6052951088,standard
5887,5887,5.71191885093,122.586452456,-24.0267392653,standard
5888,5888,6.17998426583,122.476761511,-25.7971896031,?
5889,5889,5.89287800126,122.3170361,-25.9877054547,?
5890,5890,12.3528429126,119.003214924,-24.2095575067,?
5891,5891,5.22541926138,105.203324302,-25.9472930014,standard
5892,5892,6.25741315923,106.698585076,-24.8657787732,?
5893,5893,7.42594928738,101.36991444,-28.3874354235,?
5894,5894,6.59326740393,101.739399728,-28.1834487542,?
5895,5895,16.7133828208,117.760050883,-31.2220803666,?
5896,5896,5.31382470491,115.564307583,-29.3746539271,standard
5897,5897,8.88949463223,100.534723737,-33.9143195217,?
5898,5898,7.82369631411,109.648694172,-33.179197751,?
5899,5899,8.8789633002,119.672907009,-36.148550872,?
5900,5900,7.31266953659,122.427736187,-38.2680133825,?
5901,5901,7.34070656822,109.850052773,-44.9050698071,?
5902,5902,13.2067684802,117.926117006,-45.7231646256,standard
5903,5903,6.50484410978,101.904044639,-47.8040622151,standard
5904,5904,5.49038900399,103.015667148,-52.7038133226,?
5905,5905,11.4570320494,104.347368865,-58.0782984024,?
5906,5906,18.0325329405,143.191740924,59.5036287311,?
5907,5907,11.9069335395,142.759677536,55.5493278616,?
5908,5908,13.0046336186,150.590645,50.8737796403,?
5909,5909,11.1908085609,147.869548322,54.141069847,?
5910,5910,9.11913322948,138.791548644,51.4693280063,standard
5911,5911,14.3504485254,139.37393572,54.3022956478,?
5912,5912,16.2836316443,136.20864551,52.8249408615,?
5913,5913,15.8292522528,136.231677767,49.3635216294,?
5914,5914,9.1623515749,134.612839115,54.4997149956,?
5915,5915,16.127057258,133.253935938,52.3971989411,?
5916,5916,8.37384736684,133.73761334,49.8044248396,?
5917,5917,15.7740684201,123.827162078,52.9532634375,?
5918,5918,7.88534651727,136.580451949,48.9588119663,standard
5919,5919,16.0429697225,137.913032546,48.1954571547,?
5920,5920,13.3077463476,125.797107423,44.8354800087,?
5921,5921,12.1602500422,126.038341553,47.0738543897,?
5922,5922,8.82186235364,135.11709526,47.0274632108,?
5923,5923,17.494827332,135.750334852,41.1497008467,?
5924,5924,7.81782555395,136.172494579,40.4677505172,?
5925,5925,8.0062351006,132.681558369,43.2976124289,?
5926,5926,6.37751292941,124.734749427,42.8731331421,standard
5927,5927,7.63450260893,122.978843306,38.985552352,?
5928,5928,10.1759947919,136.41372871,35.589718058,?
5929,5929,8.25870483408,125.460771376,35.3902359888,?
5930,5930,12.0351996709,123.530898335,33.4070130917,?
5931,5931,8.73420586828,129.103884454,29.2974143492,?
5932,5932,8.24871065979,147.296763022,31.899590182,?
5933,5933,5.4463238915,147.810865047,32.6167252541,?
5934,5934,10.066598781,128.437041971,24.4674630718,?
5935,5935,8.59867109584,127.824217455,21.7144094705,?
5936,5936,10.2828432363,142.865427083,18.1399102413,?
5937,5937,10.2426433366,133.391283294,14.1574722036,?
5938,5938,7.79259857505,136.600405207,15.6762022619,?
5939,5939,8.50058812585,135.677723053,13.2848580727,?
5940,5940,12.1826563844,129.950894795,10.7528465783,?
5941,5941,8.63728525046,123.067733604,3.47867796296,standard
5942,5942,6.27736073861,139.542497659,0.65102670836,standard
5943,5943,7.35520704872,147.803721603,-2.76075149176,standard
5944,5944,10.0673580492,150.118771661,-2.42696466575,?
5945,5945,11.6095213069,134.464607505,-3.46555258232,?
5946,5946,14.3135068087,142.038800954,-10.3255293063,?
5947,5947,7.08111714974,150.981493581,-13.5694717033,standard
5948,5948,9.080044985,149.468153248,-17.0406648763,?
5949,5949,8.29785614479,139.129491567,-17.0306758312,?
5950,5950,12.5974716755,140.627848333,-14.9779270627,?
5951,5951,5.78621185305,138.532646123,-16.6735674688,standard
5952,5952,6.90199998523,137.613653973,-17.0206867861,standard
5953,5953,7.4870224881,130.995911593,-14.6432940518,?
5954,5954,9.13754587804,130.488967554,-14.4210377983,?
5955,5955,5.0021561356,125.589340931,-15.9443671763,?
5956,5956,6.70891546504,138.460225546,-19.330653466,standard
5957,5957,10.094440601,140.338166025,-18.1169844861,?
5958,5958,6.95173757429,141.766599474,-18.1569406665,?
5959,5959,6.0048529232,145.405109153,-16.9582552542,?
5960,5960,13.3642623367,134.149952584,-11.6390887373,?
5961,5961,7.09465428312,134.531048557,-4.45982981431,?
5962,5962,11.3801434192,143.209068215,-2.94379023567,?
5963,5963,5.50915930359,150.751063519,-3.00813143794,standard
5964,5964,8.21714496098,147.747133638,-3.23935763363,?
5965,5965,5.48546860634,148.682091733,-8.90339409653,standard
5966,5966,6.00725944817,144.767331707,-7.38735451789,?
5967,5967,7.52139832743,144.007301255,-5.93364547895,?
5968,5968,13.1528025579,149.854308012,-11.5072021262,standard
5969,5969,6.247732808,129.114323591,-14.8167527182,standard
5970,5970,5.36879094113,138.305062204,-16.7067755351,?
5971,5971,5.59986619847,139.915602923,-19.3246582027,?
5972,5972,5.14465432773,148.846966064,-19.2844449513,?
5973,5973,6.12561798506,141.638740746,-19.4131273559,?
5974,5974,10.0319844278,142.282152769,-19.4432872944,?
5975,5975,6.73345278989,122.772044294,-20.3090510169,?
5976,5976,6.91805666911,125.203650246,-24.9268250687,standard
5977,5977,9.20660907177,136.994788373,-21.9360256554,standard
5978,5978,5.52390838449,137.624829874,-23.0999577452,standard
5979,5979,6.84302183215,139.621226436,-21.7158906732,standard
5980,5980,6.00228008913,139.894497449,-22.0018131214,standard
5981,5981,5.98987776795,136.314141129,-23.046821715,?
5982,5982,8.99683944452,141.273503946,-21.0580160138,?
5983,5983,5.51917668251,140.463812058,-22.9607919518,standard
5984,5984,6.55812226908,143.178810172,-22.6849906523,?
5985,5985,5.15297020319,141.281094808,-22.7406569697,standard
5986,5986,5.55345595025,141.129277579,-22.313038441,standard
5987,5987,5.12449215518,145.468720044,-21.2477875502,standard
5988,5988,5.27994561077,145.645840144,-23.6895146515,standard
5989,5989,6.49037885985,149.512118912,-21.8095112979,?
5990,5990,7.58611240012,149.006061482,-26.5310271228,standard
5991,5991,5.85850059015,145.630658421,-23.9880885354,?
5992,5992,5.55665075717,140.066556975,-25.3240801515,standard
5993,5993,5.51700422167,135.448782923,-27.6772472025,?
5994,5994,7.75510473078,136.263535386,-26.3943916166,?
5995,5995,6.05905338463,137.187090196,-26.6954957876,?
5996,5996,9.04747083692,131.415505204,-26.318483002,standard
5997,5997,5.25661974031,123.738613986,-26.6980260748,standard
5998,5998,6.61660759129,126.279022286,-28.4413939223,?
5999,5999,5.88551717242,123.384373784,-28.4793482295,?
6000,6000,6.58422970607,122.744211135,-25.3215498643,?
6001,6001,9.20801148404,135.716993361,-30.5136990994,?
6002,6002,8.40240814046,139.229031928,-32.4721413548,?
6003,6003,6.41679960769,142.217301054,-31.0830137085,standard
6004,6004,10.6514039686,140.709249912,-33.0414559639,?
6005,6005,12.1416306366,140.253798224,-32.859275289,?
6006,6006,5.05541847284,142.419724026,-33.4791956411,standard
6007,6007,5.86894631673,140.800340249,-30.473214505,?
