Lon,Lat,Diam_km
-112.5119569,26.7457939,21.77676357
-111.8159514,18.15304078,20.93384086
-112.6934282,17.6602805,62.39321713
-110.742908,34.80981689,28.29818036
-102.8562108,31.34776908,31.44254598
-109.2546717,32.73649906,59.45836385
-110.2970082,32.86576685,40.57675624
-112.2443592,34.10228535,27.15029567
-116.3802332,31.51378387,39.82898457
-117.3026428,31.73156807,28.58616816
-118.5218108,31.40258767,25.5086292
-118.8228145,32.74914293,43.62511749
-122.0186113,40.64517796,27.46989353
-114.2069635,42.15661948,31.39302969
-107.442462,33.78037662,24.18044906
-107.031494,31.07653817,22.49565768
-116.7225416,32.44118336,21.77440567
-107.5773592,39.75250365,25.60189008
-105.7050113,39.01595002,36.5402163
-108.361236,40.23031791,205.0045345
-118.9701428,42.1224033,226.9101602
-122.5889453,42.6775428,23.48819713
-119.7699105,41.91654391,24.35932677
-115.2088954,45.62884449,26.96550633
-103.5327342,42.32274514,81.16160109
-109.4649386,43.61558325,29.66593017
-121.7809111,43.62615736,81.01010672
-120.2888482,46.86754723,43.19987266
-122.1764913,46.42286512,27.17243173
-119.1330408,47.05806564,24.11953927
-120.0934949,43.56011862,40.66452977
-119.8539493,46.50066499,58.58360613
-119.5726963,37.81592495,25.30239093
-108.7958295,46.300283,112.3277671
-114.8364194,47.26517785,40.78898738
-112.8679186,39.34720316,24.79391666
-112.8495196,41.77121664,36.87998653
-118.8997947,49.82974553,28.93083073
-116.1234391,49.87015149,30.24817269
-118.1621563,63.34353609,46.75235966
-121.7326086,51.25399439,27.09651247
-116.7953072,60.09372348,67.08406389
-120.9327034,56.13736045,32.20851221
-115.0580158,56.84043798,22.96431496
-107.527597,59.35856058,59.8910903
-104.6359996,63.09273443,22.16282489
-102.8657372,60.87547076,21.30707523
-105.9921033,57.54813082,23.50515655
-118.8326017,61.35273237,103.3669409
-101.8767643,57.68614905,36.46991169
-102.5185785,58.38710989,57.89781098
-98.87565789,57.65611017,220.8946378
-114.4855448,62.83791414,21.31693123
-109.8675109,71.03485682,23.30754888
-105.6198969,66.81785475,48.14258824
-103.8250232,65.86490419,30.19999732
-114.0993033,66.32186236,65.21225088
-119.8077129,67.3493081,50.4065705
-107.7061531,68.37494652,20.04017419
-119.9312355,71.81806346,80.58398824
-105.2350391,71.17331198,38.95512763
-104.0272801,72.48235222,37.28907998
-110.0428397,82.11002365,57.63752939
-111.5321759,80.05798023,55.31768804
-110.9363237,77.35758112,27.81059892
-99.47795048,75.28184599,29.15875335
-91.50436091,76.21555607,28.29579216
-87.41194184,76.75166438,47.56502694
-88.36762433,74.7367403,135.3092026
-89.11943043,72.1553362,32.44928041
-82.92061324,73.04079258,28.70698512
-101.2324249,72.71121211,29.34268663
-97.92128854,71.68810807,39.65856427
-99.15539549,70.09551527,59.52659443
-94.43804796,70.12527524,43.07112265
-90.84262701,69.18703616,38.6678686
-84.62652698,68.39154374,29.50930381
-90.032365,65.94799649,21.48092877
-90.8607236,67.21087264,84.69688396
-86.93865872,63.85668231,59.46006195
-94.65882642,62.62465782,61.49947227
-101.2261959,64.74018642,29.60203006
-93.84900012,64.81889624,50.30293907
-93.68223144,64.52034458,27.05019264
-87.72084799,59.08119979,30.32402096
-90.68242328,65.26426659,43.50960855
-86.62728457,65.20206599,21.25046174
-89.71366739,61.47006408,60.84164945
-88.5601894,62.00426525,58.17732008
-84.64773719,54.02916015,110.1947227
-81.95590842,57.67295136,111.6279421
-90.97442335,49.90392176,38.30138088
-92.36666139,51.33227721,31.26735867
-96.94944306,47.08623489,32.45662266
-88.74976643,43.20271189,37.09697208
-94.60968466,45.03046509,34.36123097
-88.21319971,52.45003669,49.58171618
-88.94312032,51.15960622,32.63939009
-86.17293705,52.00230086,20.39322073
-85.00485702,51.68655212,21.48695022
-92.74323003,52.41859289,21.6638619
-97.44390443,53.54561905,24.96459144
-83.03042421,52.52482722,20.13547413
-88.16229853,45.57184762,24.47481493
-97.53044517,50.0749384,30.47614198
-89.20838924,43.90346059,66.97254923
-84.56042789,46.64305028,193.6315277
-89.44982708,45.76200164,33.10839946
-96.07971833,44.90464519,32.38391823
-98.47227126,51.62339578,52.37751764
-86.05414638,51.1330686,61.60154963
-93.02889386,53.88382445,40.81759092
-92.86282337,55.08834702,25.7816082
-101.2926208,41.47996338,39.01552503
-99.65299725,33.30504923,36.60859433
-98.74378719,31.67060346,37.12930444
-91.36511233,40.21668189,23.83404013
-88.19230293,36.92168828,20.03818426
-91.53149548,33.05630609,123.1682751
-90.5658784,34.37000644,33.85864239
-94.67365746,35.51900995,122.958631
-96.99594561,35.90981988,25.32091657
-99.92519586,35.45488561,22.27723074
-92.01107516,29.20762829,67.84143555
-89.4184765,30.85350278,28.69314446
-97.2945905,39.68530273,70.50572801
-98.17217974,40.40698259,34.98333816
-96.52594683,33.524245,32.27857771
-92.07734673,39.19072921,25.21589324
-83.07772465,39.0785773,28.32721343
-84.16332868,28.68625938,38.06257696
-101.6732902,37.92027964,22.83106079
-100.0837671,38.90907746,20.24577305
-94.33429165,38.85672856,21.26811823
-86.54387526,37.47716552,22.31292758
-89.01770407,35.02832833,22.32898829
-97.09982917,34.36310409,333.2846114
-87.7545986,32.7874005,45.13925009
-85.45249543,41.42920416,47.3853802
-97.02095287,32.30279683,24.59707834
-96.97875201,28.45664359,88.60779078
-93.29825323,27.99428018,29.29097196
-88.06929364,27.90781928,48.77411353
-97.98728793,37.99479854,21.62762756
-101.5948245,28.71437546,57.69852433
-85.61354892,33.48813492,46.43041863
-100.600314,34.47765811,20.7845174
-82.40970314,31.51292042,24.05628994
-82.11159708,32.65430982,56.71765962
-81.23067225,38.13713042,68.17422472
-95.91586275,19.72428485,22.96309681
-98.18400155,19.07655713,32.7864342
-95.81564474,17.66868328,40.09343497
-90.03144856,26.57047842,22.60149237
-90.85242919,25.61228965,33.80658579
-87.02870047,20.32286536,30.07030317
-85.85677721,19.89018286,41.04693076
-84.04628726,20.54637018,32.14993849
-82.09221135,17.42611758,46.19341397
-91.74092327,19.41962543,45.76127176
-91.90237511,20.99538804,29.13942598
-88.58231806,16.75384731,185.4408211
-93.57354361,16.30703508,77.24886485
-97.02023012,15.99585068,103.2546125
-99.40994526,15.46146174,103.7681127
-101.3461208,14.77783857,52.91831225
-98.68578789,17.12482643,50.18795154
-85.00420711,26.31875766,63.53429414
-88.23929128,26.51232839,39.93219571
-88.71382576,23.55165897,54.80966096
-93.2286099,18.10375677,87.3847379
-98.26910473,24.38124362,28.1434152
-92.24744109,25.83719385,44.40689016
-85.90406554,22.210975,36.93378977
-83.86363273,23.7424794,42.89913794
-84.35588604,21.41011975,25.68772449
-101.9517466,18.14360126,122.4926653
-96.0662027,24.22590784,39.19572601
-96.92687089,18.64154191,22.25003019
-96.7796415,16.84024527,32.64998339
-99.12843727,14.19054529,28.87807651
-93.33167939,22.31151438,33.02926771
-91.41053614,14.67617145,38.89567592
-83.96622452,14.01074896,93.10824037
-101.0201922,12.47927539,39.30309485
-96.13993331,13.63559969,52.12786204
-90.94253997,12.39925626,21.82928625
-94.80268196,12.30767139,24.29399128
-85.17876753,11.39121933,38.16058506
-86.6548117,12.77460372,69.55760084
-82.9192821,12.70189232,27.29624322
-83.55080139,11.87438981,22.60181523
-97.70738741,12.26836017,24.60960767
-93.58990638,11.98994323,20.6084914
-92.05005103,11.80881438,40.92990161
-83.54171164,9.830719147,65.34670873
-100.5846608,9.027042339,74.03060286
-96.55637471,9.09687476,44.32939895
-83.8353908,4.336064281,20.77980175
-85.21372853,0.074162559,20.30344969
-101.7931674,3.293419994,23.85363685
-102.3040999,2.740417655,22.725224
-92.92609854,6.818087383,86.26498666
-97.67404649,5.617813408,84.42192767
-93.98070218,9.011217488,63.80717098
-90.62835177,8.896853089,89.19705195
-87.31539116,8.892717023,80.13671459
-87.63484717,4.281095531,83.79935444
-86.04904754,5.677990688,36.49393185
-92.72025727,10.87428676,96.51316023
-83.67689916,6.442734316,21.36180614
-91.83452506,13.81106311,21.0443716
-85.63132506,9.758467029,24.36982217
-95.3550357,4.177367806,81.7831127
-98.9372895,-2.231478349,23.6496303
-83.44958303,-5.914551907,85.54573091
-82.56222601,-9.206485922,37.37480387
-101.5779088,-4.480668281,50.6787928
-100.6670013,-3.21627883,52.22385304
-93.91637599,-14.53558601,55.70220901
-85.18686414,-26.29683899,38.77180367
-86.83610701,-27.54261516,39.39153379
-86.7129219,-31.56092764,41.38469408
-93.91351677,-33.68280577,23.65627011
-85.3814384,-32.88310496,48.56371012
-91.92171974,-38.6020241,24.39714032
-95.83615115,-29.8960175,55.86151037
-84.17076226,-35.16357944,33.35412586
-87.06166993,-33.63208959,32.91250527
-96.42484495,-46.41686704,49.24701113
-93.98192721,-47.75309253,37.91361795
-88.71915619,-42.33825191,37.95815747
-90.86717022,-42.09562201,21.12308249
-89.24267487,-45.69773408,22.1864747
-87.85998225,-49.49391213,29.10621281
-82.13835682,-44.73639008,57.71130286
-87.47045337,-45.66926392,26.93286887
-85.73133844,-45.61948895,26.70350893
-86.34687216,-41.18020608,22.63614611
-87.00089253,-50.77025536,21.79179648
-101.437944,-52.86927698,31.08866134
-87.67784658,-48.66082583,29.7492484
-88.57956821,-50.13076854,20.39260198
-91.40738762,-55.59045394,40.29875599
-99.08797033,-55.28043091,44.23635462
-93.47259036,-58.19547117,38.51382012
-85.50543518,-57.62265245,21.80673942
-83.14405008,-53.48301821,20.66777168
-86.6204645,-60.19620543,58.3481491
-83.73613807,-60.75665358,35.73207131
-82.31222144,-60.25142129,67.57911335
-88.75718309,-65.33806948,169.8674428
-100.4540599,-70.14202044,33.73748719
-99.52545661,-65.47635338,69.6172386
-81.49786954,-71.92465221,33.25788047
-75.38589231,-74.35297416,20.16028803
-63.05219945,-68.71991967,64.79377859
-64.54769303,-71.06636814,21.88492184
-75.99346288,-71.20712383,20.64721923
-75.64489548,-73.95574209,119.4789975
-73.8430643,-58.63245829,89.61285499
-78.86043333,-54.38997578,38.74430976
-77.1071618,-55.37917921,25.51621106
-72.43368521,-65.25800264,28.26412454
-71.1202479,-60.67267847,23.16813081
-68.37012007,-58.39073805,22.89486731
-70.19641016,-60.14016282,28.14530524
-70.97686984,-59.09706938,28.8685394
-67.52188644,-61.16000223,20.93724646
-68.92972963,-47.55859849,95.8817957
-65.47781048,-44.91166321,35.19610657
-66.19737407,-51.4827638,21.24183176
-67.91616814,-51.29558313,21.0214057
-67.74711729,-51.53595905,21.93323824
-73.04722709,-47.89799109,47.82940011
-74.18716884,-49.53536151,24.30533883
-79.44379584,-45.8350574,100.6922462
-81.02003533,-49.13708979,24.76784035
-62.7711292,-37.14728484,28.25820975
-73.96915173,-32.07906802,32.19767467
-70.46206617,-30.67892769,33.03767127
-79.89463969,-29.91455755,40.20763092
-65.08268522,-29.87916014,24.82279786
-67.43274365,-38.72229209,20.0267155
-68.19534766,-36.27786281,102.8555585
-76.63633813,-38.65026665,58.4923323
-65.26860553,-39.96284622,22.14081259
-75.4682359,-31.65814471,102.1159311
-78.37042822,-22.59795549,50.86772224
-69.25898164,-19.93618043,124.0093574
-67.28541268,-24.05180998,28.25741981
-63.80586342,-24.5060627,20.34562919
-65.35458069,-24.71007431,91.84455392
-65.64624384,-19.60787738,81.97889419
-67.01709417,-16.6644307,47.51259973
-73.79350674,-19.46808671,83.75277699
-72.34088218,-19.99596087,55.63316681
-69.02161446,-20.87447188,33.08519884
-74.41990268,-24.93451281,127.9450585
-70.96153525,-25.1309266,62.35537921
-69.96320032,-22.92186565,101.791796
-71.06526246,-15.50381681,30.17831161
-63.56443733,-18.73421404,33.3464331
-66.72611406,-16.96726808,89.7894917
-72.42277746,-16.61224906,25.34992781
-66.7664659,-13.62789281,24.94610753
-65.55369314,-12.91787118,25.93455887
-67.46163115,-12.56491714,24.79708423
-69.55448176,-11.69464875,41.4861922
-72.80454052,-12.90170713,80.78233167
-70.30755777,-13.78733761,65.35940774
-68.10791855,-10.96921044,22.48802412
-63.96521429,-10.30172308,21.4172614
-80.38132612,-6.255171214,83.29305145
-69.30240805,-2.935865853,23.5617246
-68.68927551,-5.010529467,233.7825851
-74.50703051,-2.800070435,161.2630838
-67.33999475,-0.431462951,31.83869165
-73.16480528,0.549507129,31.43497168
-67.38019061,2.240844944,113.1339278
-76.63893561,2.594954044,158.4714009
-76.46818518,11.56949133,24.5662115
-68.50182039,10.81555296,26.92075557
-69.89404577,7.681197417,56.7766176
-66.65456306,21.08598101,45.94674253
-71.86662045,21.73841962,128.0858398
-79.8620952,18.27011799,37.40769691
-79.13234032,19.6017142,23.71391807
-80.01697993,12.64245607,22.42763251
-78.46935215,20.66359022,29.41736018
-76.60821284,21.93310532,123.3272742
-75.41680959,28.6903132,42.28316334
-78.23453288,26.39084486,21.17780354
-79.18277355,31.34610313,32.30020272
-79.32947355,34.11247835,40.78485172
-76.76027464,35.74570008,34.34375952
-77.62361256,34.82174908,26.73629999
-78.00890425,34.39839167,30.91408107
-80.45368474,40.93341419,50.64515758
-79.72847804,39.79439603,25.28577691
-78.93773762,38.22191731,30.29665228
-80.59975269,37.06286187,37.46340274
-78.03493575,41.0311534,63.60993142
-73.1392166,36.98350323,28.68200204
-71.66782084,43.56057717,23.9148839
-79.53546093,44.52788519,44.91219546
-79.26390769,45.90281334,26.48475561
-78.37301073,47.09110995,26.93015294
-77.06550055,46.61499756,36.09279507
-78.58490659,51.35761302,94.49375671
-80.65596569,50.52821732,42.25273598
-78.4671784,54.83835088,20.1340523
-75.8347681,53.05242687,46.7830477
-75.39919136,55.54429393,34.57187998
-73.447979,56.82820856,23.40731773
-67.97177893,55.61078935,55.57074145
-64.52929214,53.27102236,23.67502786
-68.78559903,58.52184225,32.93823391
-64.15214044,57.10410817,70.85378332
-73.62734356,58.79360392,41.45687767
-73.13450541,57.30822217,40.06551206
-73.57618094,48.82656652,127.8332304
-77.38925001,60.35839952,59.77036067
-79.71607498,60.9546311,21.18503803
-80.54831382,61.58279397,49.97468895
-77.69989543,62.68835185,34.79362295
-79.47428962,64.06536906,36.1304364
-72.36428654,64.48019939,30.48721614
-74.55440756,68.43152034,28.23757104
-70.14393266,61.80765784,27.98676056
-70.46126127,62.7262746,25.89417493
-80.8170701,63.44074687,57.61652329
-75.42634001,65.92864584,22.00357113
-76.39746984,65.33621127,22.17555785
-62.83282375,63.62171514,128.6964156
-70.09697919,74.40035006,103.4681908
-74.89438235,77.54494676,69.95619203
-70.91391048,77.77487222,22.25036185
-75.76840246,79.59352147,31.64139235
-67.59169871,70.36577471,34.30237989
-65.08251449,70.71022717,49.89730869
-75.13837153,72.92099808,29.76581906
-73.802505,69.06141826,29.79663814
-70.50869106,70.78054691,64.22061392
-76.24357349,75.66478072,26.51581922
-54.70399199,75.92103105,67.35940007
-51.22146059,69.51730857,60.60008362
-45.12154512,72.54920919,76.06124388
-50.3141277,65.59537527,85.82691125
-51.56783935,67.01652489,68.92963269
-55.65838642,59.16587573,30.91094622
-41.85970348,62.30710044,162.991534
-46.08253192,59.08494881,24.47583786
-57.13101415,70.61845185,24.69318867
-40.91304092,58.82107278,24.5298026
-40.49332447,59.25889111,24.02640571
-62.77530019,53.42803672,39.25275381
-60.14279653,51.8914956,29.68444515
-43.49402378,52.74080279,39.75994023
-45.41111461,47.0342273,22.66339717
-43.48769557,41.61816291,40.72745399
-58.80871328,23.37525685,23.92870091
-47.56684281,23.74488975,41.11976564
-49.82448942,23.26596718,34.5156266
-44.12194166,25.52159273,45.03575316
-45.66856858,29.01062777,23.19378882
-51.86152142,29.33665672,47.42623458
-55.03918846,6.920913571,31.11054659
-50.91573324,11.95687592,45.316913
-44.33741917,-4.487788527,21.49011342
-50.28060329,-13.81492045,47.95536395
-56.68307411,-8.197985816,67.96390476
-52.02559796,-11.53857206,43.71009803
-60.50674438,-12.53165433,39.20807575
-61.42873081,-12.6884662,48.65271609
-62.65225601,-6.344808605,46.18784232
-61.22464402,-4.859617139,35.42388716
-51.0863104,-4.763786354,46.26358353
-42.52773206,-10.59744926,110.9794003
-59.90379619,-3.823406741,43.78914297
-62.79078238,-3.898758138,27.49957799
-58.6313612,-10.0270191,33.56521455
-44.21004407,-3.346475401,105.2215921
-61.19501982,-4.9671179,67.58862842
-58.02653616,-11.8417811,62.65157925
-49.31777257,-21.43738757,85.80855342
-47.85644537,-19.94745668,43.31267425
-46.82947194,-23.11641804,31.85478859
-53.80675467,-24.62408363,54.00186102
-56.95059219,-23.94834311,40.44435415
-59.01833969,-23.55506828,41.85654151
-56.79565005,-15.9796453,33.3342179
-56.52318151,-29.26298588,86.78490641
-53.10718231,-30.26837598,50.90215052
-47.82953721,-28.64143849,41.5129947
-50.87823016,-25.83285799,31.55432177
-48.38780202,-24.24096935,36.42935829
-59.78485081,-24.64788101,34.07931519
-52.36398403,-17.17810908,33.7210786
-59.42192326,-30.35631705,32.48234609
-60.3102892,-30.48835042,38.89761673
-61.81423454,-18.7114465,40.42675197
-62.80614354,-16.02043334,25.3378939
-49.62844502,-30.21220441,32.24578465
-59.01898061,-27.25336577,42.42823046
-56.12936025,-27.25046145,38.19165209
-60.16703783,-26.36746222,35.2325739
-60.88715371,-23.37801561,35.82654941
-60.96313116,-23.85716202,22.00518599
-40.00495511,-17.49197331,112.0446391
-41.54673735,-28.50883252,64.94672002
-54.26211197,-25.44309134,22.8564068
-50.4433603,-19.13345436,20.17033436
-48.57008246,-32.22504651,20.158893
-43.94375473,-36.93846435,22.62451911
-43.1117061,-40.48230908,28.63712706
-47.80503082,-31.6338768,20.53821268
-49.10119319,-40.95511008,30.32816193
-48.38413503,-39.60620466,26.59677062
-59.1879117,-37.95280524,36.6237327
-54.90191911,-37.2902359,44.07924487
-46.43560039,-37.12331118,37.59384528
-58.13716411,-35.09498811,59.36755862
-55.72845266,-31.99002759,41.46469575
-59.23022549,-36.5958287,37.98030223
-56.12525851,-40.02957598,44.11338041
-53.87355992,-39.46627048,30.57092015
-53.18797664,-35.14391959,33.87374805
-54.62139761,-35.55992263,33.39769725
-54.14215188,-33.2407838,44.3628951
-56.9620231,-33.7896134,49.71063561
-51.38261291,-38.05912173,45.25249141
-52.62819194,-33.85895145,53.80164362
-51.48623094,-32.21677662,27.16054339
-52.70478798,-32.36455936,30.56200175
-55.93084641,-42.58956038,85.34441219
-60.49777817,-49.48874242,84.04711114
-51.79999035,-47.2577537,31.96326038
-45.84881922,-48.8155667,33.76597758
-48.03873606,-49.52723619,24.19449129
-45.98876637,-50.27407857,21.31821482
-57.279978,-52.82683544,115.226481
-57.71777733,-54.7533672,24.31549381
-56.67634322,-50.59189102,79.60879582
-52.83696232,-50.96516079,46.15936224
-59.18386384,-47.08377867,20.45045864
-62.88279284,-54.02687529,22.25780022
-49.39255546,-55.38951744,44.50623638
-48.68781266,-59.00263275,68.37987199
-50.51741069,-61.38019343,63.53752674
-44.95609202,-63.38252118,73.04751491
-49.05056375,-64.87802632,27.08110152
-51.3117948,-63.53352239,25.8954327
-57.40851951,-60.47905392,22.92372366
-55.9338485,-57.75391439,32.61969539
-45.71803497,-60.82000407,22.07589765
-59.84463836,-57.97707184,42.068754
-56.28979983,-61.78080024,28.46196743
-45.54838904,-67.03019837,71.49893677
-59.64576119,-69.31802137,42.9652717
-52.51507242,-74.67711157,37.64705224
-55.49048114,-72.56842813,25.79313035
-49.86642449,-67.58425992,29.28240422
-45.30769494,-71.93507675,26.53996254
-49.64356565,-66.59653919,24.64906829
-31.04325299,-72.75961243,103.3637154
-31.48292214,-68.68784758,29.10172425
-33.21282082,-69.27001791,45.84548626
-27.7330843,-70.19099353,129.7604775
-28.01333694,-68.44341161,32.12799248
-28.31184026,-66.57774033,44.36652891
-41.72155414,-70.63379262,20.53707287
-37.84665197,-72.80532606,48.80598693
-21.68577189,-68.16795136,31.78022537
-41.62743307,-58.76959522,40.1303567
-39.46564042,-58.38569283,32.95272166
-37.01854699,-56.60370292,41.53545131
-33.93803535,-56.41999151,45.9375282
-31.61640821,-55.49452318,26.05721945
-24.23642054,-52.94534527,28.53922418
-22.97015939,-54.33543419,23.43197049
-22.00466616,-63.758468,102.654309
-27.78084162,-60.47800268,105.4584302
-33.61158356,-59.71808456,28.21166157
-32.75540071,-53.53624965,33.63802678
-29.1623377,-54.89316487,25.65164941
-21.81201615,-54.1716325,38.20463541
-31.09282434,-56.63576817,28.49488567
-34.31165292,-53.90299919,28.58922368
-29.49568417,-63.4515079,28.73379612
-28.32265652,-64.52497144,21.9802508
-25.30282217,-56.8300152,26.9478845
-28.86323813,-55.74135294,28.02823838
-31.77039262,-53.02140591,20.05373554
-21.45678974,-58.76945213,22.09875183
-25.5900973,-52.34855927,28.04603685
-35.1793929,-51.61296895,48.0796692
-32.48999342,-51.77260898,27.96033101
-25.34609364,-44.58126801,28.04325442
-22.17681164,-44.68893255,20.21531253
-29.50396187,-41.70744342,23.86191394
-30.41257312,-40.90440916,21.92951941
-40.23827898,-42.58468207,23.51442351
-29.8250575,-47.93671559,20.89845072
-33.98466174,-40.33004977,56.9379869
-33.37874775,-41.27789352,66.37963879
-40.73436491,-45.45712457,21.49125287
-38.69524918,-40.76636127,35.34086581
-20.92092245,-43.17474711,101.2455147
-22.05075133,-49.85598799,144.0635808
-20.94003555,-52.87149903,48.32148986
-26.05513296,-47.06142942,53.68973071
-25.1236034,-46.10194979,22.70572926
-22.15995466,-45.89799257,21.42029302
-31.49279179,-49.76079505,22.73101074
-35.20784967,-43.80429931,115.7724245
-29.61640833,-43.38344754,110.0055061
-26.29222592,-41.52712989,21.01037863
-37.61132311,-30.44825,45.32742323
-40.79523052,-30.60720078,42.17790776
-27.87462196,-28.0657493,48.93183989
-22.5853816,-26.29927892,46.75292023
-31.91955499,-32.93805528,26.28202522
-27.18415094,-37.54302997,28.55182795
-21.99747823,-37.3765594,24.76668074
-24.5267209,-36.52832819,26.87556359
-38.16921646,-36.53639667,25.46888204
-40.27436623,-36.06124103,23.38130734
-36.35872435,-34.3527708,20.15219991
-29.85476773,-35.40305423,21.45953585
-26.40095249,-36.41425675,21.92520706
-25.19767454,-39.1522201,21.67554923
-39.65314807,-29.72122569,75.32263846
-22.29837723,-20.74775398,58.59070104
-23.94595717,-17.88190904,42.65915122
-24.70831557,-24.21131104,23.42569513
-21.9642418,-23.42413952,22.70411838
-21.61710092,-22.21246437,25.46696254
-28.79708725,-20.39075328,65.93133276
-31.14924853,-19.88837378,51.63576524
-30.39032229,-24.84706524,57.02046468
-27.42407446,-16.64412312,35.42804759
-25.69421422,-16.51467438,29.47840866
-32.87398435,-22.64601249,22.151994
-32.6601311,-26.87838894,32.55813874
-26.65146886,-0.299727292,40.45612136
-35.38938581,-9.615042191,66.36624783
-38.997171,-6.641418945,62.06818849
-27.71535635,-4.538689676,61.53192119
-29.14397922,15.52706923,33.41895713
-36.67629886,4.578687628,29.78691432
-22.8640328,3.29948082,44.14823234
-21.67342012,4.288276004,27.01148281
-20.80736196,13.89146908,26.24100755
-20.05828179,9.591159795,94.81147961
-41.49977436,3.479555171,57.27734878
-38.0485371,8.124910539,32.59784294
-21.00032699,25.76179998,30.07145807
-29.20670471,23.27041577,25.6297108
-23.12272424,40.4387541,24.42476649
-20.61788718,40.34316845,20.04198868
-34.68673179,29.95717679,25.25114255
-39.8632032,41.73004648,23.10487061
-39.96073948,37.9582725,45.32408761
-39.92542683,50.47321702,23.267729
-34.38363503,48.77503262,38.48475573
-28.27220056,53.52813806,38.13428355
-35.85172396,52.33983846,22.33727798
-27.14259512,49.57590487,36.89732382
-23.54779624,66.61220577,59.49614642
-32.70701349,72.24057128,69.76763777
-33.13631951,71.27065144,91.12829663
-10.11437803,73.40014198,50.12508917
-4.529639975,67.48605018,54.00611241
-16.18264302,67.58067302,21.64821062
-18.86281298,63.38439228,36.10691528
-0.640925792,62.88582229,32.47845519
-9.726250049,61.05765488,38.55833882
-13.78372012,53.05075705,22.12942503
-9.362464149,51.671412,99.85198722
1.27464892,33.84576444,54.11737925
0.816588759,35.81526506,31.46351969
-8.749171373,20.26630974,26.39164533
-0.276923546,16.87451946,24.37267466
-1.512510385,15.46518002,51.97726022
-1.627254964,5.460993586,47.47573732
-0.126506084,5.04893677,53.94914552
-13.77013268,10.45794008,68.12018073
-5.881957584,-0.654075082,26.33589535
-15.24863772,0.927125921,25.72234915
-15.81935131,-7.845130101,48.88720232
-8.166791899,-11.81224021,33.44540639
0.270526947,-5.286146483,45.03166185
-1.763647272,-4.293215097,25.43838085
-3.799703555,-3.404828972,67.88111666
-3.895357993,-2.418047437,37.1994345
-4.371695842,-1.42978166,27.77616163
-7.566647408,0.144557158,27.60153112
0.742303612,-2.492106919,44.11634072
-2.048837242,-2.73891592,28.57194968
-0.812438059,-3.518027475,38.9700434
-8.64834147,-4.46785986,21.96471929
-7.048468378,-4.698776401,23.59356946
-17.39776397,-8.38478394,55.07994391
-14.22928269,-11.65874119,55.64008282
-14.5595812,-8.907858106,26.07327431
-16.91348291,-6.091215476,89.49120684
-7.193993867,-11.12039396,63.38187146
-17.62569862,-16.37346431,50.2452438
-7.940232118,-15.45969393,23.57475172
-16.66804668,-22.71123561,27.84144666
-17.29099573,-19.26622695,34.77238232
-17.71605301,-36.33627007,37.11321699
-4.298422172,-35.79231008,64.69268138
-1.446338909,-36.91261771,34.55098598
-8.442200491,-35.9191983,41.00632791
-9.384599098,-34.75227375,28.32833405
-5.749499125,-25.50490634,27.27178803
-3.417661013,-37.25462497,21.58238471
-16.47205611,-29.38114974,42.28544779
-5.660362876,-23.87307739,73.50806095
0.572880566,-33.25030196,128.491128
-13.53297525,-35.63331823,38.54402072
-2.628578755,-32.91690519,29.69043083
-10.43244101,-35.6081612,20.03198293
-15.38736251,-36.74244051,49.68966048
-12.37906544,-36.16052573,35.38201664
-9.852027057,-35.89113065,35.80964888
0.102628621,-41.02426191,53.31078967
-1.488287864,-41.06742403,65.15193841
-11.28558437,-43.27029828,81.57336943
-3.935517378,-43.40309193,54.60743664
-7.181507152,-39.96536007,42.56228777
0.71040962,-39.39620705,60.92659216
-14.19271232,-45.56224649,25.89614287
-10.78248445,-46.59809117,55.56451045
-5.117034443,-46.39554571,40.96288206
-14.67600165,-39.95254464,33.45976872
-17.86026498,-39.52375086,62.03560213
-17.96456917,-41.89420702,31.48134415
-14.63764352,-47.7865087,44.4079596
-12.29463054,-48.36986437,26.90464147
-9.209972134,-48.47290449,21.80983699
-9.652946447,-51.83680238,41.72423599
-15.89486859,-51.78950212,30.45348702
-18.07317351,-46.52228482,32.49443403
-17.79726483,-46.80613395,25.19090436
-7.457480872,-43.60706705,53.1825293
-15.34112021,-45.47414188,63.6536569
-7.873045217,-41.37028206,60.92326292
-8.556990925,-42.31428916,36.78433372
-8.010015272,-44.95197157,31.64184295
-6.221539532,-50.20710127,148.107832
-15.40594044,-43.21661828,57.8310772
-14.24154147,-42.22816028,41.90753918
-12.0868402,-39.92628996,25.35431239
-9.388751555,-39.23428966,73.52393148
-8.7418522,-37.73504153,29.89940922
-7.769784282,-38.38654705,31.69587571
-18.85460217,-40.05157672,23.45770407
-13.65974811,-39.34317377,30.5564015
-2.286546413,-47.87557387,29.19391577
0.060713923,-50.25355105,30.25647837
-14.20037895,-37.86569532,35.77713663
-8.058528111,-45.97661947,28.25957828
-8.995677113,-45.86837447,28.68515099
-4.050286054,-40.40889448,112.8528429
-0.313190997,-38.17319758,31.35661157
-1.667533173,-49.42925894,20.67027439
-4.093188603,-39.33514736,28.87150294
-19.22527922,-53.47322475,31.6438372
-10.33391646,-56.18354819,48.41869293
-3.013598218,-55.03650847,45.64700842
-2.187545003,-54.18518588,25.4724017
-2.508829118,-56.37641811,26.82177
-12.54722045,-58.81486297,28.1397028
-12.41942737,-61.11924903,46.77343969
-6.37868582,-66.23636207,46.787709
